L1_mean,L1_std,L1_rms,L1_ptp,L2_mean,L2_std,L2_rms,L2_ptp,L3_mean,L3_std,L3_rms,L3_ptp,L4_mean,L4_std,L4_rms,L4_ptp,L5_mean,L5_std,L5_rms,L5_ptp,L6_mean,L6_std,L6_rms,L6_ptp,L7_mean,L7_std,L7_rms,L7_ptp,L8_mean,L8_std,L8_rms,L8_ptp,L9_mean,L9_std,L9_rms,L9_ptp,L10_mean,L10_std,L10_rms,L10_ptp,L11_mean,L11_std,L11_rms,L11_ptp,L12_mean,L12_std,L12_rms,L12_ptp,L1_bp_0_5Hz,L1_bp_5_15Hz,L1_bp_15_40Hz,L2_bp_0_5Hz,L2_bp_5_15Hz,L2_bp_15_40Hz,L3_bp_0_5Hz,L3_bp_5_15Hz,L3_bp_15_40Hz,L4_bp_0_5Hz,L4_bp_5_15Hz,L4_bp_15_40Hz,L5_bp_0_5Hz,L5_bp_5_15Hz,L5_bp_15_40Hz,L6_bp_0_5Hz,L6_bp_5_15Hz,L6_bp_15_40Hz,L7_bp_0_5Hz,L7_bp_5_15Hz,L7_bp_15_40Hz,L8_bp_0_5Hz,L8_bp_5_15Hz,L8_bp_15_40Hz,L9_bp_0_5Hz,L9_bp_5_15Hz,L9_bp_15_40Hz,L10_bp_0_5Hz,L10_bp_5_15Hz,L10_bp_15_40Hz,L11_bp_0_5Hz,L11_bp_5_15Hz,L11_bp_15_40Hz,L12_bp_0_5Hz,L12_bp_5_15Hz,L12_bp_15_40Hz,HR_bpm,SDNN_ms,RMSSD_ms,label
0.0012409971,-0.002057979,-0.0033059763,0.0004200046,0.002293995,-0.0026859948,0.0013829978,0.0030130073,-0.000986978,-0.0018330036,0.006119992,0.0026880063,0.13125439,0.21381576,0.17434274,0.15459311,0.11137887,0.18354487,0.16015834,0.2876346,0.25329414,0.24713616,0.22457154,0.19053616,0.1312603,0.21382564,0.17437421,0.15459375,0.1114026,0.18356457,0.16016456,0.2876506,0.25329614,0.24714307,0.22465484,0.19055532,1.016,1.8299999,1.405,1.255,0.56700003,1.591,1.319,2.0640001,2.085,2.056,1.857,1.438,89.033295,29.440086,4.8634477,133.32756,98.53641,25.063051,210.12486,23.718739,8.92876,58.726685,58.10629,12.747662,116.51692,1.9316493,0.6277237,149.04112,53.701786,15.771199,70.390305,65.527336,11.002216,435.01797,154.83278,16.51933,288.55026,104.71435,28.455585,190.27301,122.21633,34.922783,158.58507,104.34783,27.340506,89.33582,87.15106,19.774424,82.19178,153.02505,181.06169,0
-0.004069003,0.0035760084,0.0076539926,0.0001579959,-0.0058409995,0.0056059975,0.0026969966,-0.0055290014,-0.0041810093,-9.899614e-05,-0.002551006,-0.00032499552,0.17195696,0.12200522,0.09331841,0.14156006,0.124105476,0.06618954,0.1888728,0.23842767,0.19815223,0.20015103,0.19772503,0.15037058,0.17200515,0.1220577,0.09363183,0.14156023,0.12424295,0.066426575,0.188892,0.23849197,0.19819646,0.200151,0.19774151,0.15037103,1.197,0.917,0.647,1.015,0.84099996,0.452,1.121,1.562,1.7049999,1.729,1.548,1.1489999,88.24942,80.36349,9.361247,59.257915,29.813,5.923844,48.415302,16.146433,1.4322191,61.67517,50.99444,7.2803397,53.537663,40.719975,3.913014,31.586702,2.874953,1.3341987,198.18779,70.568306,3.4945996,363.25854,72.15095,12.261279,128.27696,68.351746,25.385496,114.00664,78.56753,25.632872,110.76487,90.54368,19.66792,70.11732,58.201096,7.841913,91.205215,92.252045,121.49707,0
-0.004757001,-0.0025469987,0.002218001,0.0035940006,-0.0033619974,-9.60006e-05,0.00014999471,-0.0058410205,-0.0050289975,-0.00060099765,-7.699467e-05,0.0021340006,0.15619686,0.13967271,0.06101763,0.1449584,0.095715456,0.07412763,0.117404684,0.21982382,0.10863306,0.1417033,0.15583773,0.15452802,0.15626925,0.13969608,0.06105793,0.14500317,0.095774524,0.07412772,0.11740482,0.21990155,0.10874935,0.14170459,0.1558376,0.15454276,1.094,1.117,0.455,1.083,0.654,0.61700004,1.014,1.9959999,0.758,1.164,1.235,1.199,135.245,36.781536,7.1029234,102.0946,34.973984,4.6094217,27.514416,3.1225414,0.6963549,111.74622,35.07024,5.6819453,55.644787,11.197524,2.7472565,30.81577,9.8313465,0.87799776,56.59193,27.470915,5.2519865,182.9118,102.93635,19.014212,68.785034,18.560339,2.4798741,95.61479,37.45927,6.0171285,108.30399,48.103363,7.645827,104.3177,48.349464,7.5601687,58.323208,69.372185,80.08923,0
-0.0043489956,0.00028599467,0.0046579964,0.0020189963,-0.004484997,0.0024880066,0.0011660017,-0.004491001,-0.0076760077,-0.004469014,-0.0021319943,0.0017590015,0.055356484,0.13160487,0.10601426,0.086042576,0.053278077,0.116056085,0.23406576,0.3054765,0.2387031,0.17328393,0.13425256,0.088855155,0.055527028,0.1316052,0.10611652,0.08606624,0.053466532,0.11608277,0.23406887,0.3055094,0.23882654,0.17334156,0.13426958,0.088872574,0.41799998,1.143,0.87100005,0.748,0.329,1.006,1.484,2.0549998,2.126,1.6340001,1.156,0.77,16.70907,3.9769392,1.2551914,81.020294,28.59892,6.92358,71.38237,13.880179,2.685404,31.158018,12.846009,3.4209855,23.921692,1.7905409,0.24166967,71.749306,20.18648,4.4807296,333.0526,97.047615,4.024863,541.801,172.6689,9.024214,219.54904,112.64991,24.908451,123.05737,55.092613,13.406297,89.88337,28.004944,6.8305397,36.73928,13.474287,3.0337949,73.39449,39.341164,57.207756,0
0.000865998,0.0038090008,0.002971002,-0.0022859976,-0.0009269989,0.003478,0.001320991,-0.0031479998,-0.002285003,-0.0043289987,0.0022840009,0.0025469929,0.109922335,0.16268289,0.06720077,0.13477446,0.04090899,0.11153745,0.17630276,0.13877556,0.16688026,0.17149867,0.17011897,0.14394525,0.10992571,0.16272762,0.067266345,0.1347939,0.040919427,0.11159181,0.17630772,0.13881117,0.16689596,0.17155328,0.1701344,0.14396775,0.843,1.303,0.633,1.058,0.25,0.934,1.625,1.092,1.703,1.462,1.375,1.205,57.82809,19.979109,4.574369,95.127045,53.598614,12.446405,15.542807,9.549468,2.124548,72.672806,34.451202,7.9803066,12.803589,1.3612621,0.23899628,40.727577,26.52204,6.138562,87.909836,64.91515,18.54707,86.697556,39.211308,5.4772787,88.95499,51.053864,17.212034,101.26964,56.80244,15.77882,111.530235,54.855625,13.56324,89.88704,36.878403,8.690931,58.631924,102.34745,167.59326,0
-0.0020750023,-0.000912001,0.0011380025,0.0015870051,-0.0014840035,0.00022700474,0.0007520248,-0.0024770026,-0.007273,-0.0004379958,-0.0027950022,0.0034409985,0.08448126,0.23452082,0.18134978,0.15127718,0.0792278,0.20520824,0.14327654,0.29654086,0.2707456,0.26404074,0.22290991,0.17986372,0.08450676,0.23452267,0.18135332,0.15128553,0.07924157,0.2052086,0.14327857,0.2965513,0.2708434,0.26404145,0.22292748,0.17989674,0.646,1.993,1.569,1.268,0.78499997,1.7780001,1.5339999,2.4380002,2.052,2.184,1.86,1.537,38.07377,9.056898,3.0125494,145.16039,104.91041,38.58626,73.581505,61.317524,26.27078,73.42532,41.7071,14.248157,19.556313,8.992219,5.0054913,99.60345,80.78511,31.652327,60.858715,31.6568,15.71433,413.91238,116.76753,45.7602,290.36813,139.16653,32.200806,187.96825,141.5328,44.664124,138.35567,96.0524,32.960686,83.70933,62.489246,22.733793,80.17818,43.029236,61.49649,0
-0.0011680005,0.0023819997,0.0035579987,-0.0006199935,-0.002282996,0.0029669998,0.000613003,0.0046510035,-0.0039299987,-0.0077259857,-0.0003850035,0.0013439956,0.09451897,0.08770325,0.039023113,0.08902261,0.057395607,0.048535645,0.07192101,0.18606657,0.18832982,0.1623951,0.14907888,0.117533095,0.09452617,0.08773555,0.03918498,0.08902475,0.057441015,0.048626255,0.07192361,0.18612471,0.18837099,0.16257875,0.14907937,0.11754087,0.773,0.709,0.236,0.71,0.449,0.41500002,0.65500003,1.564,1.456,1.459,1.403,1.0780001,48.169174,11.312389,3.6968212,36.06245,12.709421,3.0786722,11.2611885,1.1559309,0.3717541,39.23463,11.731231,3.2905037,20.59992,3.0541372,1.2618501,11.499451,4.078581,0.79925984,18.698719,11.620014,1.944961,168.84062,65.96056,9.143951,196.32294,57.607643,8.673223,110.48006,47.758385,11.767041,77.16189,42.89052,11.82917,47.36136,27.347939,7.1849976,118.13471,196.37207,376.01715,0
0.0013130028,-0.0005150096,-0.0018440032,-0.0003910064,0.0016669987,-0.0011049957,0.00013499826,-0.0019019945,-0.005444998,0.0004610003,-4.399735e-05,0.002370005,0.14356387,0.18187368,0.07248647,0.15982722,0.06817964,0.11821849,0.11552315,0.24722263,0.32875547,0.30762538,0.23076014,0.16932419,0.14356987,0.18187453,0.072509944,0.15982771,0.0682,0.1182237,0.11552321,0.2472299,0.32880068,0.30762538,0.23076032,0.16934082,1.127,1.507,0.63100004,1.2609999,0.523,1.056,0.895,1.79,2.9780002,2.699,1.88,1.302,61.62113,45.818844,10.539476,69.95413,92.03121,15.211144,20.183226,11.665758,1.7380954,60.733353,66.07675,12.443366,23.351408,5.709841,2.330383,29.526165,40.280617,5.8362093,49.53144,34.44725,2.9361205,361.95,76.922844,19.054512,251.01611,228.49423,73.793106,174.09666,221.96385,64.79479,98.846016,135.62056,32.0927,67.22521,76.07103,13.37142,82.75862,22.763607,35.419563,0
0.005286002,0.00061100983,-0.0046890248,-0.0029270058,0.0050399993,-0.0019870237,0.006500011,0.0063140015,-0.007395996,-0.008354986,-9.398571e-05,0.005852005,0.1286227,0.15153216,0.10297031,0.13079329,0.088498175,0.112291835,0.21187961,0.40488094,0.26115796,0.2935092,0.24169837,0.17267221,0.12873138,0.15153338,0.103077084,0.1308261,0.088641636,0.11230941,0.21197952,0.40492997,0.2612626,0.29362792,0.24169849,0.17277135,1.072,1.335,0.78400004,1.134,0.59599996,0.916,1.538,2.981,2.056,2.376,1.868,1.309,81.729744,26.246145,6.2857494,105.84986,34.80934,10.461252,79.160255,3.0670755,3.852924,74.017204,29.776247,7.409814,54.005703,5.935074,2.4568813,71.7767,12.355199,5.5785723,154.16518,103.216034,17.77991,772.21625,318.33548,46.116844,306.70874,99.1507,35.378048,294.06705,160.32489,49.12362,194.87119,116.229256,31.013395,99.923615,62.400925,14.663295,77.50269,36.29634,43.169853,0
8.900839e-05,-0.004074002,-0.004173001,0.0020649964,0.0022160008,-0.0040450008,-0.002007002,-0.008025996,-0.002208992,-0.004233001,0.0009749999,0.005027024,0.13840966,0.21637572,0.10408622,0.17410037,0.057390913,0.15491152,0.08065298,0.17110905,0.22143364,0.20915934,0.18858184,0.22984865,0.1384098,0.21641442,0.10416992,0.17411278,0.057433687,0.1549645,0.080677964,0.1712973,0.22144483,0.20920223,0.18858443,0.22990364,1.076,1.523,0.661,1.28,0.514,1.038,0.709,1.414,2.01,1.586,1.408,1.6719999,40.788986,43.19465,12.682228,96.866005,133.78012,20.607166,40.91301,27.486832,2.4566202,58.69092,81.73822,16.02778,16.66957,1.8889923,2.4207606,58.55217,69.71687,8.355277,17.31449,11.953663,4.696781,81.720924,63.807926,16.846317,73.67816,114.17398,36.708763,76.09417,110.80159,27.681778,64.91941,92.60881,20.87946,361.3698,57.326225,10.444612,64.86487,470.94586,766.8768,2
-0.0029360035,0.0034790055,0.00641599,-0.00028198952,-0.0046749907,0.0049500084,0.004419,-0.00076401426,-0.0029530167,-0.0054610013,-0.0009109901,0.0016559892,0.10699782,0.22115241,0.19861393,0.14266023,0.11507854,0.20310037,0.1017337,0.39303264,0.46724808,0.30513868,0.17613961,0.10706147,0.10703813,0.22117971,0.1987175,0.14266059,0.11517347,0.20316064,0.10182968,0.39303347,0.4672576,0.3051873,0.17614193,0.10707434,0.759,1.8340001,1.724,1.129,0.967,1.734,0.67,2.588,3.593,2.426,1.428,0.829,74.05315,14.792214,2.163125,175.88483,108.24358,19.218655,126.77355,100.49765,13.326056,93.496185,36.457897,7.360671,56.48652,30.65448,2.946678,132.50226,100.52151,15.722807,43.860806,25.869213,1.6387783,794.4802,318.2028,22.613127,961.5159,356.46112,99.770164,368.1441,157.20439,49.007236,112.79117,61.181873,14.883419,44.559937,23.937864,4.4253817,87.22742,49.174503,59.87166,4
0.00057900004,0.0032909925,0.0027159948,-0.0018460002,-0.0009430004,0.0030729978,-0.00016099725,0.0015090023,-0.006366013,-0.008526002,-0.0006290011,0.000238999,0.07065603,0.17412552,0.1578492,0.10700582,0.08591508,0.16225934,0.08854663,0.20810555,0.20447466,0.19616742,0.20613557,0.18462217,0.070658416,0.17415668,0.15787262,0.10702184,0.08592028,0.16228847,0.08854682,0.20811091,0.20457366,0.19635256,0.2061367,0.18462236,0.559,1.329,1.37,0.81299996,0.743,1.316,0.69600004,1.8629999,1.849,1.789,1.818,1.551,23.396317,7.6987944,2.186708,84.688126,70.10871,15.542633,62.258392,58.967484,13.58368,38.592365,24.209654,5.4723787,21.645449,15.829655,4.0050755,67.454056,62.511288,14.009366,31.549318,15.62663,3.0979,129.53542,90.07642,24.653732,157.24847,64.81443,26.377968,129.12915,61.537792,26.494738,123.837685,81.11162,27.347982,102.52455,69.35363,19.677584,73.333336,42.618816,51.47815,0
-0.009421,-0.004172001,0.005249,0.0067210016,-0.007243998,0.00054700096,0.00047400343,-0.0004950015,-0.0063810037,0.0013270015,-0.00060600723,0.0017609963,0.1925167,0.1432486,0.09617218,0.16266848,0.13419613,0.07474775,0.22583365,0.2298697,0.16840859,0.17774805,0.17937604,0.15976393,0.19274728,0.1433094,0.096315324,0.16280723,0.13439149,0.074749835,0.22583413,0.2298704,0.16852959,0.17775317,0.17937699,0.1597737,1.2950001,1.046,0.572,1.105,0.888,0.58500004,1.538,1.5569999,1.4200001,1.526,1.416,1.284,117.46298,97.65904,11.844855,37.882435,54.07263,11.854957,67.41947,11.096513,0.6185818,60.664886,73.04867,11.702563,82.93723,40.795406,3.2603135,23.121504,8.120803,3.2651184,278.88828,85.33244,12.048433,313.2291,68.79158,15.490167,77.68417,56.94346,18.528833,60.761475,74.19844,21.273129,68.1869,77.13831,19.75548,62.397022,61.951015,13.738748,90.90909,17.97434,8.77058,2
0.00065200013,-0.0020289982,-0.0027119988,0.0006930037,0.0017119981,-0.0023289977,-0.0014269984,0.00057500077,-0.0013560118,-0.0014520094,0.0050249957,-0.0065419963,0.051850848,0.09893212,0.08243617,0.06743966,0.047960304,0.08711819,0.079572745,0.18441571,0.14557236,0.1729856,0.12194958,0.086855896,0.051854994,0.09895297,0.08248079,0.06744329,0.047990866,0.08714932,0.079585575,0.1844167,0.14557874,0.17299181,0.12205305,0.087102,0.456,0.929,0.81499994,0.649,0.432,0.809,0.69699997,1.374,1.142,1.359,1.052,0.733,14.000658,3.663413,1.0987293,29.222977,18.645018,6.1854024,23.617126,12.064906,3.9440825,15.751972,8.159,2.656777,11.520347,3.2179322,0.9761951,22.749971,14.39457,4.7810516,31.894306,12.846325,1.0979342,158.52641,67.55691,8.975975,160.00745,13.413458,4.927087,219.32597,20.037579,7.905965,66.825294,22.081089,7.5746546,20.3112,16.39004,4.5914845,71.25891,44.171383,67.49486,0
0.0026370024,0.0007650059,-0.0018779982,-0.0016829971,0.002292999,-0.00053699873,0.0007719992,0.0030930047,-0.0032470007,0.0030649982,-0.00043100482,0.006832996,0.06300324,0.12696403,0.11140947,0.083394855,0.06457852,0.11505013,0.08629056,0.2399692,0.13565382,0.13476187,0.1261963,0.100883335,0.06305841,0.12696637,0.111425325,0.08341184,0.0646192,0.11505143,0.08629398,0.239989,0.13569269,0.13479675,0.12619695,0.101114474,0.468,1.021,0.84599996,0.685,0.458,0.89000005,0.555,1.586,0.95600003,1.171,1.108,0.847,23.05249,5.107953,1.2972212,55.29348,28.10973,9.720026,58.217037,16.97675,6.1473227,24.680004,12.383575,3.978417,26.884462,4.0285096,1.2920693,50.75713,21.219555,7.6012607,34.299095,15.940395,1.5961902,284.57156,108.12581,14.581888,114.18527,20.556335,5.670273,69.41004,28.538546,10.9202385,43.085346,30.70562,10.794276,28.619621,21.38853,6.172968,88.050316,27.971727,47.31238,0
0.0027429983,-0.00030700886,-0.0030349933,-0.0011439857,0.0029340023,-0.0016150136,0.0044490006,-0.0006359976,0.00046100028,0.00087999535,0.0054809935,0.00060700346,0.13780814,0.16771269,0.10980334,0.14334361,0.092160024,0.12370103,0.15907882,0.2674232,0.2184311,0.21158272,0.2064375,0.19911306,0.13783541,0.16771305,0.1098453,0.14334817,0.09220678,0.12371154,0.15914105,0.26742405,0.21843179,0.21158463,0.20651029,0.19911404,1.1340001,1.3759999,0.96800005,1.167,0.619,1.154,1.584,2.319,1.9519999,2.158,1.984,1.7919999,104.22837,27.680725,6.0414267,132.50044,42.222958,12.731793,95.30218,4.8577437,3.0402625,94.54701,33.733063,8.630415,66.70042,5.6989226,1.3559439,87.48138,16.599934,6.370425,44.88968,70.510925,13.488607,268.9997,137.89272,34.032024,212.50183,66.01579,26.02332,166.60336,57.24618,32.503517,143.74911,60.193115,31.804539,128.04646,68.277245,25.980663,65.789474,75.395256,109.69655,0
-0.002389,-0.003147968,-0.0007690004,0.0028300134,-0.000707998,-0.0018840006,-0.0022949912,0.00016501111,-0.0074109994,-0.006972001,-0.0013389874,-0.003009992,0.07961172,0.20457608,0.15285647,0.13520037,0.06629959,0.17596437,0.19032368,0.32889327,0.22243506,0.2499501,0.2562879,0.19204235,0.07964756,0.2046005,0.15285833,0.13523005,0.06630343,0.1759744,0.19033735,0.32889342,0.22255859,0.25004733,0.25629133,0.19206594,0.485,1.697,1.355,1.018,0.63699996,1.526,1.6370001,2.933,1.519,1.728,2.048,1.583,34.04406,10.503157,1.6632843,146.09492,81.518234,21.737062,72.93166,39.862926,15.975461,72.01234,36.079025,7.7104406,17.006721,4.80641,3.388228,100.631775,57.99013,18.422775,100.65745,81.94765,19.509129,344.86877,203.41547,65.72258,285.63107,61.199596,17.453747,303.02792,109.03307,20.714016,301.0352,111.378006,26.418806,132.35547,74.974655,17.259712,78.0065,56.962242,81.1284,0
0.0024620052,0.0033679926,0.0009280027,-0.0028830054,0.0008049986,0.002180009,-0.0022549874,0.0008040002,-0.0075269984,-0.0022620044,-3.3990833e-05,0.0017170116,0.08387535,0.14474007,0.0985585,0.10761816,0.056002356,0.11634428,0.21881321,0.29042548,0.28782764,0.26396292,0.20876274,0.13599622,0.08391148,0.14477931,0.09856295,0.10765685,0.05600818,0.1163648,0.21882479,0.29042667,0.28792596,0.26397264,0.20876291,0.13600715,0.699,1.206,0.85,0.931,0.40100002,1.003,1.397,2.1069999,2.211,2.632,1.982,1.199,35.33612,12.538717,2.0017529,84.96778,40.317642,8.811647,46.61999,17.908087,2.9149923,48.64247,21.956064,4.6816154,19.719671,5.151638,0.25429878,56.691742,25.932714,5.3612328,353.94925,37.782543,9.799728,384.86954,183.8708,18.051805,378.364,168.28946,22.853039,169.68756,144.85693,47.29673,101.85578,96.355095,28.201305,55.620827,41.916813,9.1075115,71.25891,21.499353,23.804762,0
-0.00032699958,-0.006468,-0.006122997,0.0033860044,0.0029710021,-0.0062279985,-0.0006310019,0.0027040022,-0.004757001,-0.005058001,0.0067949914,-0.00045899523,0.14866138,0.10074066,0.08949099,0.11878679,0.11178609,0.059409488,0.12709676,0.2383813,0.25507778,0.19879797,0.1685315,0.16076264,0.14866184,0.10094809,0.08970028,0.11883516,0.11182558,0.05973504,0.1270984,0.23839684,0.2551222,0.19886228,0.1686685,0.16076343,1.177,0.65,0.831,0.826,0.99100006,0.45700002,1.154,2.009,2.084,1.505,1.457,1.3510001,112.08207,38.411793,6.394721,71.26286,11.717464,1.5044514,42.145298,12.447826,2.746569,81.0437,21.941475,3.2612102,59.19887,22.452791,4.193204,28.471346,2.4683383,0.5222651,52.34068,43.696136,4.3476005,348.57657,88.4949,8.545691,452.68527,79.04494,8.021648,279.86417,40.276176,7.037429,172.35916,34.326717,8.769635,111.03238,50.987637,9.073439,86.43457,359.55676,595.51355,0
0.010768007,0.004756009,-0.0060189962,-0.0076820073,0.008483001,-0.00052599475,-0.003271995,-0.006719996,0.00012099929,-0.0051819985,0.0035250047,-7.6998505e-05,0.10287297,0.17084344,0.08660746,0.13433862,0.041706555,0.12512629,0.1578476,0.38301817,0.29170072,0.30644035,0.2604579,0.19239517,0.10343499,0.17090979,0.0868163,0.13455813,0.0425605,0.12512736,0.1578815,0.38307717,0.2917009,0.30648422,0.26048177,0.19239528,0.632,1.376,0.885,0.979,0.336,1.121,1.302,2.656,1.9089999,2.687,2.104,1.454,69.465004,12.379611,2.7612016,119.296776,50.695877,14.180664,15.700323,17.643906,4.796028,90.619064,27.208559,7.2751737,12.711299,2.351035,0.2328244,49.86287,31.01813,8.789803,78.495094,60.50405,9.922053,917.2681,181.34042,36.92236,566.2132,77.49827,25.60605,363.81476,140.15126,58.41924,246.15277,114.63332,40.29637,146.00633,67.446465,17.764668,95.84665,265.00134,362.98367,0
-0.00066999334,0.002783997,0.0034420018,-0.0011939985,-0.0019569977,0.0030539997,0.0054619987,0.00064000604,-0.0050849724,-0.00396902,-0.0013110078,-0.0008690025,0.23540671,0.12243954,0.15688169,0.17028262,0.1903478,0.07698147,0.23745134,0.4318155,0.31820315,0.2723866,0.26075262,0.22488669,0.23540768,0.12247129,0.15691955,0.17028697,0.1903579,0.07704208,0.23751427,0.4318158,0.31824392,0.2724158,0.26075602,0.22488862,1.576,0.857,1.3740001,1.123,1.376,0.758,1.773,3.182,2.09,2.052,1.961,1.528,262.81543,108.92872,14.671106,85.0168,17.263756,5.959497,84.27918,57.912598,9.049924,152.44151,48.560658,8.048422,152.01439,79.067795,10.37127,18.793821,10.330775,3.83238,190.10838,137.64995,19.798283,1105.1227,281.93558,38.739876,819.8722,67.558876,11.30925,435.40356,84.67569,27.25859,301.95572,115.26289,29.27047,218.45262,98.9452,17.793818,105.03282,271.04428,443.16287,0
-0.0018680013,-0.0032649932,-0.0013909993,0.002526999,-0.00017300212,-0.0023080101,-0.00049300207,-0.00038000123,-0.008941002,-0.0052680084,0.0010080046,0.00050200167,0.13366027,0.21299616,0.11714086,0.1679822,0.066704564,0.15819506,0.12424592,0.22930366,0.2388125,0.24793597,0.2267682,0.19668359,0.13367335,0.21302119,0.11714917,0.16800137,0.06670478,0.1582119,0.12424696,0.22930408,0.23897982,0.24799201,0.22677058,0.19668418,0.89500004,1.5380001,0.801,1.164,0.48,1.1589999,1.056,1.7290001,1.5550001,1.6949999,1.5699999,1.4250001,85.739716,30.52235,6.267128,249.06313,73.536224,11.430507,109.08494,11.334947,1.0679268,140.41226,49.20814,8.584,35.139854,2.5388114,0.809291,157.1772,34.771854,4.6821165,58.095715,32.955605,6.0226693,285.19052,87.09114,13.168456,305.8474,88.51748,17.753862,264.6323,123.01246,20.859762,227.44536,97.615204,18.26651,173.50795,70.5018,14.435495,74.457085,200.24796,169.54485,0
-0.008804994,0.003102001,0.011932997,0.0027689943,-0.010332002,0.007476,-0.0012049996,-0.0072060013,-0.007744003,-0.0008969995,-0.0028840017,0.003265009,0.111538544,0.09343114,0.10967454,0.087044194,0.100215316,0.085083954,0.15876362,0.27899727,0.18365747,0.13185766,0.10139678,0.08359072,0.111885585,0.093482606,0.11032185,0.08708828,0.10074661,0.085411735,0.15876824,0.27909032,0.18382066,0.13186069,0.101437815,0.08365447,0.879,0.595,0.757,0.554,0.793,0.548,1.177,1.995,1.45,1.097,0.888,0.594,47.09356,21.119411,7.1442885,57.80031,9.67879,1.933864,64.96861,19.961235,3.521311,36.210625,10.404074,3.656127,41.557377,18.101913,4.840852,49.386177,9.501011,0.94038767,99.22856,63.58423,5.1057568,306.61118,184.03975,20.680557,115.899315,71.71782,15.512608,61.94275,31.177057,9.70573,40.471046,14.580845,6.5046997,44.32664,7.9156337,1.9308674,79.18782,26.189644,29.011492,0
-0.0036290023,-0.0039929794,-0.00034697592,0.003754004,-0.0016569959,-0.0022100206,-0.00045799374,0.0016950062,-0.0045219874,-0.002939995,-0.0030659966,8.89885e-05,0.09807406,0.21498878,0.1689555,0.14425854,0.086928174,0.18683857,0.14862612,0.2513813,0.17066436,0.17639889,0.1696896,0.14387591,0.098141186,0.21502598,0.16895592,0.14430737,0.086944,0.18685164,0.1486268,0.25138736,0.1707243,0.17642356,0.16971727,0.14387596,0.9,2.07,1.4239999,1.408,0.604,1.714,1.586,2.2779999,1.8210001,1.86,1.7279999,1.471,28.048338,22.89596,4.4319506,235.56258,68.99433,17.779785,228.70634,12.946786,6.022911,74.85177,42.715973,9.60642,69.78782,0.67062026,0.78199095,224.4959,35.223408,10.788973,107.14531,37.444874,7.73986,421.5407,69.56531,14.05319,94.71393,55.18246,17.169441,73.69555,69.82195,19.54353,67.77204,67.958694,16.87339,49.048466,49.075527,11.954271,84.69055,387.18744,695.5274,0
-0.0015529983,0.003085013,0.0046490026,-0.00075500685,-0.0030480004,0.0039049892,-0.0061620018,0.0024660067,-0.00050700625,-0.0009400041,0.0052560023,0.0046649952,0.06630919,0.1874623,0.15202855,0.118399605,0.07056034,0.16729417,0.22551677,0.35141116,0.38704586,0.24550015,0.17599322,0.13110974,0.06632742,0.18748781,0.15209971,0.118402034,0.070626125,0.16733979,0.2256011,0.35141966,0.38704607,0.24550205,0.17607166,0.13119274,0.483,1.82,1.658,1.035,0.829,1.704,1.8399999,3.201,3.712,2.481,1.6060001,1.181,25.750177,6.580687,0.9471479,85.59399,57.87223,29.496185,38.828,29.509172,26.153229,46.12216,24.894922,8.688303,10.898229,3.5896442,6.1862826,55.54961,41.99647,27.571169,155.96669,116.44921,23.237198,371.7245,227.21877,80.3816,461.04446,240.03706,110.42372,136.3087,97.35934,53.795174,80.399475,53.206875,24.277777,38.756847,36.95327,11.686147,73.17073,57.271286,72.525856,0
-0.0025749945,-0.0015439952,0.0010529958,0.002069993,-0.0017579953,-0.00021499023,0.0045059896,0.008750989,0.00024596174,-0.0012530056,0.00080799736,-0.0007749968,0.093463026,0.19470958,0.15228158,0.13248247,0.08057125,0.16826242,0.091136634,0.21643487,0.18670543,0.19630958,0.26155838,0.21341811,0.093498535,0.19471568,0.15228517,0.13249871,0.08059041,0.16826251,0.09124791,0.21661177,0.18670566,0.19631387,0.26155972,0.21341978,0.58500004,1.406,1.156,0.87299997,0.556,1.2590001,0.719,1.77,1.528,1.678,2.335,1.713,71.71459,5.517447,0.88642174,262.81558,44.762726,5.3050566,137.67659,37.13748,3.971481,133.07768,15.874071,2.1004188,39.034966,10.145563,1.1039165,181.8561,39.532322,4.414858,43.25052,14.136915,2.3443933,213.53941,96.98149,12.430623,171.62474,57.704273,12.238801,172.61377,65.43702,16.073576,243.85771,134.31375,33.67849,178.04973,95.620285,17.050587,60.913704,110.88032,130.25616,0
